numero_processo;tipo_decisao;grau;dia_semana;ano
07223668020248070001;Procedência;G1;Quarta;2024
07040715920248070012;Procedência;G1;Sexta;2024
07211075020248070001;Procedência;G1;Segunda;2024
07210928120248070001;Procedência;G1;Segunda;2024
07073437920248070006;Procedência;G1;Quinta;2024
07190168420248070001;Procedência;G1;Quarta;2024
07145686220248070003;Procedência;G1;Segunda;2024
07179255620248070001;Procedência;G1;Quarta;2024
07177895920248070001;Procedência;G1;Terça;2024
07172803120248070001;Procedência;G1;Sexta;2024
07134349720248070003;Procedência;G1;Quinta;2024
07170213620248070001;Procedência;G1;Terça;2024
07170092220248070001;Procedência;G1;Terça;2024
07130859420248070003;Procedência;G1;Segunda;2024
07155351620248070001;Procedência;G1;Segunda;2024
07150147120248070001;Procedência;G1;Quinta;2024
07087900220248070007;Procedência;G1;Terça;2024
07144863720248070001;Procedência;G1;Segunda;2024
07141347920248070001;Procedência;G1;Sexta;2024
07136644820248070001;Procedência;G1;Terça;2024
07051275120248070005;Procedência;G1;Terça;2024
07132270720248070001;Procedência;G1;Sexta;2024
07035033720248070014;Procedência;G1;Sexta;2024
07065137120248070020;Procedência;G1;Segunda;2024
07015244920248070011;Procedência;G1;Terça;2024
07042804620248070006;Procedência;G1;Terça;2024
07030443520248070014;Procedência;G1;Sexta;2024
07108670220248070001;Procedência;G1;Sexta;2024
07028512020248070014;Procedência;G1;Segunda;2024
07092544420248070001;Procedência;G1;Terça;2024
07092111020248070001;Procedência;G1;Terça;2024
07152693920238070009;Procedência;G1;;2023
07207628320218070003;Procedência;G1;Sexta;2021
07036903220218070020;Procedência;G1;Segunda;2021
07385031620198070001;Procedência;G1;Quinta;2019
07210325620258070007;Improcedência;G1;Terça;2025
07414737620258070001;Improcedência;G1;Quarta;2025
07388564620258070001;Improcedência;G1;Quinta;2025
07606091420258070016;Improcedência;G1;Quarta;2025
07300831220258070001;Improcedência;G1;Segunda;2025
07257597620258070001;Improcedência;G1;Segunda;2025
07254080620258070001;Improcedência;G1;Sexta;2025
07251162120258070001;Improcedência;G1;Quinta;2025
07247204420258070001;Improcedência;G1;Terça;2025
07209158320258070001;Improcedência;G1;Quinta;2025
07187835320258070001;Improcedência;G1;Quinta;2025
07019051420258070014;Improcedência;G1;Sexta;2025
07018143320258070010;Improcedência;G1;Quinta;2025
07065640820258070001;Improcedência;G1;Segunda;2025
07006669320258070007;Improcedência;G1;Segunda;2025
07291245720248070007;Improcedência;G1;Segunda;2024
07513281620248070001;Improcedência;G1;Segunda;2024
07506613020248070001;Improcedência;G1;Terça;2024
07496584020248070001;Improcedência;G1;Terça;2024
07491388020248070001;Improcedência;G1;Sexta;2024
07486364420248070001;Improcedência;G1;Quarta;2024
07445251720248070001;Improcedência;G1;Segunda;2024
07442835820248070001;Improcedência;G1;Sexta;2024
07438461720248070001;Improcedência;G1;Quarta;2024
07085993320248070014;Improcedência;G1;;2024
07343246320248070001;Improcedência;G1;Quinta;2024
07339418520248070001;Improcedência;G1;Quarta;2024
07169160220248070020;Improcedência;G1;Segunda;2024
07299110720248070001;Improcedência;G1;Sexta;2024
07269716920248070001;Improcedência;G1;Terça;2024
07062713320248070014;Improcedência;G1;Segunda;2024
07089084220248070018;Improcedência;G1;Segunda;2024
07048735120248070014;Improcedência;G1;Quinta;2024
07187154020248070001;Improcedência;G1;Terça;2024
07034972120248070017;Improcedência;G1;Quinta;2024
07172517820248070001;Improcedência;G1;Quinta;2024
07095894520248070007;Improcedência;G1;Quinta;2024
07046779620248070009;Improcedência;G1;Quinta;2024
07071586120218070001;Improcedência;G1;;2021
