numero_processo;tipo_decisao;grau;dia_semana;ano
08242512520238205106;Procedência;G1;Segunda;2023
08241680920238205106;Procedência;G1;Quarta;2023
08630990820238205001;Procedência;G1;Terça;2023
08043982420238205108;Procedência;G1;Terça;2023
08595837720238205001;Procedência;G1;Terça;2023
08166501120238205124;Procedência;G1;Quarta;2023
08056948720238205300;Procedência;G1;;2023
08563350620238205001;Procedência;G1;Sexta;2023
08554266120238205001;Procedência;G1;Terça;2023
08208857520238205106;Procedência;G1;Terça;2023
08550256220238205001;Procedência;G1;Segunda;2023
08012029020238205158;Procedência;G1;Segunda;2023
08545553120238205001;Procedência;G1;Quinta;2023
08533843920238205001;Procedência;G1;Segunda;2023
08531080820238205001;Procedência;G1;Sexta;2023
08525608020238205001;Procedência;G1;Quinta;2023
08516193320238205001;Procedência;G1;Segunda;2023
08475384120238205001;Procedência;G1;Terça;2023
08466498720238205001;Procedência;G1;Quinta;2023
08166133820238205106;Procedência;G1;Quarta;2023
08123778620238205124;Procedência;G1;Quinta;2023
08382073520238205001;Procedência;G1;Sexta;2023
08374841620238205001;Procedência;G1;Terça;2023
08106430320238205124;Procedência;G1;Quarta;2023
08340857620238205001;Procedência;G1;Segunda;2023
08324323920238205001;Procedência;G1;Sexta;2023
08012995820238205104;Procedência;G1;Quarta;2023
08295146220238205001;Procedência;G1;Quinta;2023
08291716620238205001;Procedência;G1;Quarta;2023
08104028320238205106;Procedência;G1;Sexta;2023
08077330320238205124;Procedência;G1;Segunda;2023
08072446320238205124;Procedência;G1;Quinta;2023
08013075520238205162;Procedência;G1;Quinta;2023
08246118120238205001;Procedência;G1;Quarta;2023
08031615820238205300;Procedência;G1;Terça;2023
08240298120238205001;Procedência;G1;Segunda;2023
08030186920238205300;Procedência;G1;Terça;2023
08225834320238205001;Procedência;G1;;2023
08082514720238205106;Procedência;G1;Sexta;2023
08221001320238205001;Procedência;G1;Quinta;2023
08220083520238205001;Procedência;G1;Quinta;2023
08025329620238205102;Procedência;G1;Quinta;2023
08200120220238205001;Procedência;G1;Terça;2023
08019503920238205121;Procedência;G1;Quinta;2023
08186177220238205001;Procedência;G1;Terça;2023
08021802920238205300;Procedência;G1;Quinta;2023
08168145420238205001;Procedência;G1;Sexta;2023
08026951020238205124;Procedência;G1;Segunda;2023
08054638420238205001;Procedência;G1;Sexta;2023
08044574220238205001;Procedência;G1;Terça;2023
08000482220238205163;Procedência;G1;Quinta;2023
08006092320238205300;Procedência;G1;;2023
